,2015/05/29,3127.64,3161.58,3036.96,3111.33,133784400
,2015/06/01,3114.79,3250.6,3082.16,3244.32,141023376
,2015/06/02,3240.8,3269.22,3201.22,3258.31,134800528
,2015/06/03,3251.91,3259.71,3193.54,3238.43,128306976
,2015/06/04,3244.46,3316.5,3113.22,3299.03,184567936
,2015/06/05,3349.57,3365.59,3234.25,3303.99,188145648
,2015/06/08,3333.83,3469.22,3308.3,3458.71,248254048
,2015/06/09,3494.82,3494.82,3376.02,3414,220448560
,2015/06/10,3362.81,3415.28,3338.68,3370.38,155294688
,2015/06/11,3369,3383.49,3313.59,3347.12,138073856
,2015/06/12,3364.44,3374.81,3319.2,3350.25,145262256
,2015/06/15,3359.71,3366.84,3254.62,3262.48,167322560
,2015/06/16,3233.15,3275.47,3149.08,3179.65,155969904
,2015/06/17,3198.14,3222.44,3144.49,3211.71,159571568
,2015/06/18,3183.23,3183.23,3067.48,3068.49,137345040
,2015/06/19,3030.22,3067.82,2900.79,2903.06,131783920
,2015/06/23,2907.07,3007.63,2822.47,3003.16,135617648
,2015/06/24,3009.77,3052.11,2962.65,3045.24,141585888
,2015/06/25,3069.4,3082.56,2929.11,2943.99,160158304
,2015/06/26,2875.12,2953.96,2678.77,2736.7,183355808
,2015/06/29,2802.77,2822.11,2530.83,2678.37,212018720
,2015/06/30,2678.63,2872.51,2628,2870.03,219592304
,2015/07/01,2823.94,2872.91,2721.48,2736.85,169957696
,2015/07/02,2767.99,2805.67,2611.86,2714.25,209045760
,2015/07/03,2674.56,2738.66,2511.16,2582.27,184361920
,2015/07/06,2807.75,2807.75,2649.56,2750,344834272
,2015/07/07,2682.5,2825.49,2612.11,2812.45,350314784
,2015/07/08,2596.71,2760.52,2546.46,2608.98,377459392
,2015/07/09,2575.34,2828.75,2493.64,2781.08,271176768
,2015/07/10,2749.12,2997.6,2717.71,2898.41,296251840
,2015/07/13,2855.7,2949.2,2805.91,2869.05,233341056
,2015/07/14,2821.97,2843.25,2717.03,2763.07,194368416
,2015/07/15,2725.92,2779.95,2665.95,2757.95,185948032
,2015/07/16,2754.83,2780,2708.72,2742.85,135246160
,2015/07/17,2756.87,2834.18,2723.74,2807.06,130241112
,2015/07/20,2798.56,2815.7,2766.94,2783.76,130862496
,2015/07/21,2757.66,2799.82,2743.15,2772.77,115826576
,2015/07/22,2757.28,2771,2721.35,2739.79,106654528
,2015/07/23,2741.42,2796.37,2736.38,2790.76,113582040
,2015/07/24,2794.05,2807.62,2735.3,2741.04,123928912
,2015/07/27,2698.8,2715.36,2491.12,2493.29,136645104
,2015/07/28,2427.03,2531.23,2400.87,2485.67,140338848
,2015/07/29,2496.9,2535.6,2459.08,2531.44,93078152
,2015/07/30,2525.08,2548.27,2459.92,2467.37,86949824
,2015/07/31,2452.05,2490.66,2432.49,2461.24,74725376
,2015/08/03,2433.24,2479.95,2419.85,2479.72,88073408
,2015/08/04,2476.16,2535.28,2462.73,2534.71,66032316
,2015/08/05,2529.13,2537.35,2485.6,2487.06,62889672
,2015/08/06,2452.53,2505.53,2446.96,2467.52,47800048
,2015/08/07,2489.81,2520.04,2479.25,2503.8,57563240
,2015/08/10,2527.62,2626.36,2517.95,2617.66,109626616
,2015/08/11,2612.95,2623.84,2578.65,2590.71,99584256
,2015/08/12,2562.68,2598.51,2557.26,2561.13,75352528
,2015/08/13,2562.87,2585.92,2522.35,2580.78,70080744
,2015/08/14,2588.43,2592.17,2565.59,2577.04,72941568
,2015/08/17,2560.37,2561.96,2524.13,2550.47,71133816
,2015/08/18,2554.08,2572.21,2405.83,2407.97,101248712
,2015/08/19,2379.21,2431.61,2326.24,2430.28,90485320
,2015/08/20,2406.57,2421.03,2356.33,2356.92,68346856
,2015/08/21,2336.45,2362.84,2261.31,2271.36,78467552
,2015/08/24,2195.46,2203.63,2046.84,2058.25,115420384
,2015/08/25,1947.14,2044.56,1890.38,1914.05,118569576
,2015/08/26,1930.2,2028.4,1874.22,1942.45,124111792
,2015/08/27,1989.59,2095.46,1957.74,2094.72,116585472
,2015/08/28,2120.36,2167.9,2097.78,2159.96,115299856
,2015/08/31,2135.6,2214.11,2071.41,2210.45,117193056
,2015/09/01,2155.96,2239.46,2103.48,2230.32,158310336
,2015/09/02,2143.24,2248.77,2137.19,2243.63,166061440
,2015/09/07,2215.18,2247.44,2127.48,2133.98,85672056
,2015/09/08,2115.9,2185.4,2084.03,2180.13,61980416
,2015/09/09,2186.37,2225.27,2175.77,2211.2,76962976
,2015/09/10,2183.61,2218.14,2175.37,2208.48,53035320
,2015/09/11,2199.58,2218.82,2180.23,2195.39,36221968
,2015/09/14,2205.71,2228.96,2126.29,2228.15,84785360
,2015/09/15,2179.24,2188.36,2142.02,2175.17,55484328
,2015/09/16,2161.01,2277.58,2142.2,2241.95,56026548
,2015/09/17,2223.4,2260.85,2194.03,2194.82,55842888
,2015/09/18,2204.58,2226.75,2192.27,2198.99,36074300
,2015/09/21,2185.08,2220.02,2176.66,2214.45,36901512
,2015/09/22,2217.78,2259.07,2210.49,2237.31,42563768
,2015/09/23,2208.25,2219.24,2174.92,2178.55,34234548
,2015/09/24,2190.31,2198.49,2170.68,2188.09,25074852
,2015/09/25,2180.29,2191.36,2150.02,2183.4,35992008
,2015/09/28,2169.15,2175.97,2145.75,2169.94,20268618
,2015/09/29,2139.8,2145.99,2114.3,2127.2,25482560
,2015/09/30,2138.15,2161.71,2133.88,2146.12,25026924
,2015/10/08,2231.02,2231.24,2189.99,2191.34,39255632
,2015/10/09,2202.13,2226.42,2195.16,2219.29,33135222
,2015/10/12,2223.33,2308.19,2220.63,2283.43,62354544
,2015/10/13,2268.76,2282.04,2259.27,2270.95,36904536
,2015/10/14,2263.59,2284.62,2252.38,2253.91,41961464
,2015/10/15,2254.4,2297.96,2252.33,2297.9,46942188
,2015/10/16,2310.35,2328.3,2301.49,2323.78,60168476
,2015/10/19,2329.4,2346.35,2303.17,2318.47,53225380
,2015/10/20,2312.53,2337.8,2297.75,2337.08,46698904
,2015/10/21,2338.71,2369.37,2268.82,2340.36,97671720
,2015/10/22,2306.07,2337.4,2297.05,2331.79,54651780
,2015/10/23,2334.54,2350.12,2319.77,2343.96,48854812
,2015/10/26,2366.84,2381.71,2340.5,2350.02,52798208
,2015/10/27,2343.87,2353.65,2302.09,2349.9,46643220
,2015/10/28,2338.39,2342.45,2308.55,2310.7,40939160
,2015/10/29,2317.48,2323.45,2301.37,2307.35,29257580
,2015/10/30,2307.76,2336.04,2298.97,2312.97,37173556
,2015/11/02,2291.25,2310.83,2279.47,2280.09,33098994
,2015/11/03,2283.8,2294.42,2265.67,2271.65,27317118
,2015/11/04,2277.2,2374.02,2277.2,2370.5,62000308
,2015/11/05,2368.61,2503.65,2365.85,2440.65,148745216
,2015/11/06,2430.65,2501.4,2427.28,2493.48,102199296
,2015/11/09,2501.73,2592.19,2501.73,2534.08,133190840
,2015/11/10,2504.25,2559.83,2498.46,2522.68,90872224
,2015/11/11,2516.35,2517.51,2474.04,2505.83,66089396
,2015/11/12,2513.11,2513.7,2466.29,2476.43,58391260
,2015/11/13,2454.18,2481.18,2444.2,2447.77,55930736
,2015/11/16,2410.04,2447.5,2407.94,2447.29,42344112
,2015/11/17,2462.22,2514.46,2449.74,2453.26,68244704
,2015/11/18,2455.58,2473.45,2433.46,2439.45,59872624
,2015/11/19,2444.88,2469.01,2436.9,2468.49,41949232
,2015/11/20,2469.7,2483.89,2458.78,2466.76,48099424
,2015/11/23,2465.81,2485.42,2451.55,2456.84,44090328
,2015/11/24,2449.97,2452.35,2421.39,2447.9,40952416
,2015/11/25,2441.73,2460.18,2430.35,2459.56,42602900
,2015/11/26,2468.52,2481.39,2450.1,2450.96,44936628
,2015/11/27,2438.18,2439.7,2320.07,2334.44,55953596
,2015/11/30,2325.07,2347.84,2280.68,2336.29,52561628
,2015/12/01,2334.14,2365.15,2314.79,2344.83,41934912
,2015/12/02,2341.43,2463.9,2337.03,2458.41,81676936
,2015/12/03,2441.91,2481.54,2422.56,2461.45,81744000
,2015/12/04,2438.39,2442.25,2392.88,2397.56,47838540
